기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20242,D,발달상권,3120158,녹두거리(대학동),CS100007,치킨전문점,2,4,0,0,0,0,2
20242,D,발달상권,3120159,서울대입구역,CS100007,치킨전문점,2,6,0,0,0,0,4
20242,D,발달상권,3120160,사당역(사당),CS100007,치킨전문점,5,13,0,0,0,0,8
20242,D,발달상권,3120162,방배동카페골목,CS100007,치킨전문점,0,4,0,0,25,1,4
20242,D,발달상권,3120163,사당역 11번(사당역먹자골목),CS100007,치킨전문점,1,1,0,0,0,0,0
20242,D,발달상권,3120164,내방역,CS100007,치킨전문점,1,2,0,0,0,0,1
20242,D,발달상권,3120165,서래마을카페거리(서래마을),CS100007,치킨전문점,2,6,0,0,0,0,4
20242,D,발달상권,3120166,방배역,CS100007,치킨전문점,2,7,14,1,14,1,5
20242,D,발달상권,3120167,고속터미널(고속터미널역),CS100007,치킨전문점,5,6,0,0,17,1,1
20242,D,발달상권,3120168,서울고교교차로,CS100007,치킨전문점,0,1,0,0,0,0,1
20242,D,발달상권,3120169,서초역,CS100007,치킨전문점,1,1,0,0,100,1,0
20242,D,발달상권,3120170,삼호가든사거리,CS100007,치킨전문점,1,3,0,0,0,0,2
20242,D,발달상권,3120172,교대입구교차로,CS100007,치킨전문점,2,6,0,0,17,1,4
